turn,speaker,sentence,transcript,label_getting_students_to_relate,label_keeping_everyone_together,label_not_a_talk_move,label_press_for_accuracy,label_press_for_reasoning,label_restating,label_revoicing
58,T,Mmm over each of  em,Boats and Fish 3_Grade 4.xlsx,False,True,False,False,False,False,False
60,T,But you have had two two different names for the answer if you did  it this way it was,Boats and Fish 3_Grade 4.xlsx,False,False,False,True,False,False,False
62,T,And and uh Gregory for this one over here where she had the  three what was the name for that one,Boats and Fish 3_Grade 4.xlsx,False,False,False,True,False,False,False
64,T,Yeah it was,Boats and Fish 3_Grade 4.xlsx,False,False,True,False,False,False,False
1,T,I m  going to have to have to stop you for a minute I know that I hate to  do this because I know you re working all so hard but I would like  to spend ten minutes uh just have us think about a few things and  you can finish this is that ok Mrs Phillips if they can finish writing  this up for us when we come back on Wed,Boats and Fish 4_Grade 4 .xlsx,False,False,True,False,False,False,False
1,T,Ok so you really have  today and maybe some time tomorrow to finish writing this up,Boats and Fish 4_Grade 4 .xlsx,False,False,True,False,False,False,False
1,T,I I  would like all of you though to sort of give me your attention for a  minute um because I m wondering about a few things,Boats and Fish 4_Grade 4 .xlsx,False,False,True,False,False,False,False
1,T,I need you  to help me straighten out some things in my head and if you can  help me straighten them out in my head you may be helping out  other people straighten them out also,Boats and Fish 4_Grade 4 .xlsx,False,False,True,False,False,False,False
1,T,So I m going to ask you some  some important questions are you all listening to my questions,Boats and Fish 4_Grade 4 .xlsx,False,True,False,False,False,False,False
1,T,If  you could stop what you re doing for a moment I know it s hard  and sort of listen to my questions,Boats and Fish 4_Grade 4 .xlsx,False,False,True,False,False,False,False
1,T,How many of you made one  model and absolutely are convinced that you know by your model  which is bigger one half or two thirds,Boats and Fish 4_Grade 4 .xlsx,False,True,False,False,False,False,False
1,T,How many of you did that  with one model and you are absolutely convinced with your model  you know which is bigger one half or two thirds,Boats and Fish 4_Grade 4 .xlsx,False,True,False,False,False,False,False
1,T,Would you please  raise your hand if you made one model you could have made more  than one but you made at least one,Boats and Fish 4_Grade 4 .xlsx,False,True,False,False,False,False,False
1,T,If you made at least one model  girls and you re absolutely convinced No  one could persuade you otherwise that you know which is bigger  one half or two thirds,Boats and Fish 4_Grade 4 .xlsx,False,True,False,False,False,False,False
1,T,Alright so tell me which is bigger,Boats and Fish 4_Grade 4 .xlsx,False,False,False,True,False,False,False
3,T,Again,Boats and Fish 4_Grade 4 .xlsx,False,True,False,False,False,False,False
5,T,And you also know how much bigger,Boats and Fish 4_Grade 4 .xlsx,False,False,True,False,False,False,False
5,T,How many of you are  convinced you know how much bigger and no one can persuade you  otherwise that two thirds is not only bigger than a half but it is how  much bigger,Boats and Fish 4_Grade 4 .xlsx,False,False,False,True,False,False,False
7,T,How many of you believe one sixth,Boats and Fish 4_Grade 4 .xlsx,False,True,False,False,False,False,False
7,T,That s what I thought  Walking around I thought that that is what I  believe that everyone has done,Boats and Fish 4_Grade 4 .xlsx,False,False,True,False,False,False,False
7,T,How many of you made a second  model,Boats and Fish 4_Grade 4 .xlsx,False,True,False,False,False,False,False
9,T,You could have made more than two but you made at least two  models,Boats and Fish 4_Grade 4 .xlsx,False,False,True,False,False,False,False
9,T,And in your second model you got a different answer,Boats and Fish 4_Grade 4 .xlsx,False,False,True,False,False,False,False
9,T,You  got an entirely different answer you no longer have two thirds  bigger than one half you showed something else,Boats and Fish 4_Grade 4 .xlsx,False,False,True,False,False,False,False
9,T,Are you all  watching,Boats and Fish 4_Grade 4 .xlsx,False,True,False,False,False,False,False
9,T,Some of you got a second model that showed something  different,Boats and Fish 4_Grade 4 .xlsx,False,False,True,False,False,False,False
9,T,Meredith,Boats and Fish 4_Grade 4 .xlsx,False,True,False,False,False,False,False
9,T,Lets listen to what Meredith says,Boats and Fish 4_Grade 4 .xlsx,False,False,True,False,False,False,False
9,T,Girls why don t we stop that for just a moment and then  we ll make some more,Boats and Fish 4_Grade 4 .xlsx,False,False,True,False,False,False,False
9,T,Listen listen,Boats and Fish 4_Grade 4 .xlsx,False,False,True,False,False,False,False
9,T,You think you  showed something else in your second model,Boats and Fish 4_Grade 4 .xlsx,False,False,False,True,False,False,False
9,T,I am  really confused,Boats and Fish 4_Grade 4 .xlsx,False,False,True,False,False,False,False
9,T,I have no idea what Meredith is going to do,Boats and Fish 4_Grade 4 .xlsx,False,False,True,False,False,False,False
9,T,Because I thought I understood this and I thought she was going to  tell me she got the same answer,Boats and Fish 4_Grade 4 .xlsx,False,False,True,False,False,False,False
9,T,Did you think that,Boats and Fish 4_Grade 4 .xlsx,False,True,False,False,False,False,False
9,T,And now she s  telling me no,Boats and Fish 4_Grade 4 .xlsx,False,False,True,False,False,False,False
9,T,Im going to get so confused,Boats and Fish 4_Grade 4 .xlsx,False,False,True,False,False,False,False
9,T,You are all going to have to help me,Boats and Fish 4_Grade 4 .xlsx,False,False,True,False,False,False,False
9,T,How many of you  built a second model that looks like that model up there that  Meredith is fiddling with,Boats and Fish 4_Grade 4 .xlsx,True,False,False,False,False,False,False
9,T,How many of you have a model that looks  like that,Boats and Fish 4_Grade 4 .xlsx,True,False,False,False,False,False,False
9,T,By the way what was one in that  model,Boats and Fish 4_Grade 4 .xlsx,False,False,False,True,False,False,False
9,T,What did you call one in that model,Boats and Fish 4_Grade 4 .xlsx,False,False,False,True,False,False,False
9,T,Amy,Boats and Fish 4_Grade 4 .xlsx,False,True,False,False,False,False,False
11,T,How many of you called  one  orange and red in that model,Boats and Fish 4_Grade 4 .xlsx,False,True,False,False,False,False,False
11,T,Yeah  you did that model,Boats and Fish 4_Grade 4 .xlsx,False,False,True,False,False,False,False
11,T,Did you get to have two thirds bigger than a  half,Boats and Fish 4_Grade 4 .xlsx,False,True,False,False,False,False,False
13,T,Amy got two thirds bigger than a half in that model how many of  you got two thirds bigger than a half in that model where the orange  and the red were one,Boats and Fish 4_Grade 4 .xlsx,False,False,True,False,False,False,False
13,T,Michael didnt Meredith did,Boats and Fish 4_Grade 4 .xlsx,False,False,True,False,False,False,False
13,T,You didn t  Michael,Boats and Fish 4_Grade 4 .xlsx,False,True,False,False,False,False,False
15,T,Oh but youre saying that youre saying that two thirds whats a  third,Boats and Fish 4_Grade 4 .xlsx,False,False,False,True,False,False,False
17,T,And what s two thirds,Boats and Fish 4_Grade 4 .xlsx,False,False,False,True,False,False,False
17,T,Just tell us,Boats and Fish 4_Grade 4 .xlsx,False,False,False,True,False,False,False
19,T,Did you all do that,Boats and Fish 4_Grade 4 .xlsx,True,False,False,False,False,False,False
19,T,Did you get two thirds to be two purples,Boats and Fish 4_Grade 4 .xlsx,False,True,False,False,False,False,False
19,T,And what did you get to be one half,Boats and Fish 4_Grade 4 .xlsx,False,False,False,True,False,False,False
21,T,Did you get dark green to be a half,Boats and Fish 4_Grade 4 .xlsx,False,True,False,False,False,False,False
21,T,And you got two thirds to be bigger  than one half,Boats and Fish 4_Grade 4 .xlsx,False,True,False,False,False,False,False
23,T,By how much,Boats and Fish 4_Grade 4 .xlsx,False,False,False,True,False,False,False
27,T,Tell us Meredith,Boats and Fish 4_Grade 4 .xlsx,False,False,False,True,False,False,False
27,T,Aha,Boats and Fish 4_Grade 4 .xlsx,False,False,True,False,False,False,False
27,T,How many of you got one sixth,Boats and Fish 4_Grade 4 .xlsx,False,True,False,False,False,False,False
27,T,And what rod did you use to represent one sixth,Boats and Fish 4_Grade 4 .xlsx,False,False,False,True,False,False,False
27,T,What color rod,Boats and Fish 4_Grade 4 .xlsx,False,False,False,True,False,False,False
29,T,How many of you used a red rod to represent one sixth in that model  and you showed it was bigger by one sixth,Boats and Fish 4_Grade 4 .xlsx,False,True,False,False,False,False,False
29,T,And Meredith says she  did it a little differently and she didnt get one sixth,Boats and Fish 4_Grade 4 .xlsx,False,False,True,False,False,False,False
29,T,And what did  you get Meredith,Boats and Fish 4_Grade 4 .xlsx,False,False,False,True,False,False,False
31,T,What do you think about that,Boats and Fish 4_Grade 4 .xlsx,True,False,False,False,False,False,False
33,T,Well she showed its bigger by the two whites she shows two  whites bigger,Boats and Fish 4_Grade 4 .xlsx,False,False,True,False,False,False,False
38,T,Shes calling one white one sixth,Boats and Fish 4_Grade 4 .xlsx,True,False,False,False,False,False,False
40,T,Shes calling one white one twelfth,Boats and Fish 4_Grade 4 .xlsx,False,False,False,False,False,False,True
42,T,Ok but she didnt combine them and shes calling the two whites  together again Meredith,Boats and Fish 4_Grade 4 .xlsx,False,False,False,True,False,False,False
44,T,Two twelfths,Boats and Fish 4_Grade 4 .xlsx,False,False,False,False,False,True,False
44,T,She s calling,Boats and Fish 4_Grade 4 .xlsx,False,False,True,False,False,False,False
44,T,Do you all agree that one  white has a the number name for the white rod is one twelfth,Boats and Fish 4_Grade 4 .xlsx,True,False,False,False,False,False,False
44,T,Someone told me that when I was walking around it might have  been Audra,Boats and Fish 4_Grade 4 .xlsx,False,False,True,False,False,False,False
44,T,And some other people told me a white would be one  twelfth,Boats and Fish 4_Grade 4 .xlsx,False,True,False,False,False,False,False
44,T,Is that true,Boats and Fish 4_Grade 4 .xlsx,False,True,False,False,False,False,False
44,T,And two white rods would be,Boats and Fish 4_Grade 4 .xlsx,False,False,False,True,False,False,False
46,T,Two twelfths,Boats and Fish 4_Grade 4 .xlsx,False,False,False,False,False,True,False
46,T,And one red would be,Boats and Fish 4_Grade 4 .xlsx,False,False,False,True,False,False,False
48,T,One sixth,Boats and Fish 4_Grade 4 .xlsx,False,False,False,False,False,True,False
48,T,So so what is Meredith saying here,Boats and Fish 4_Grade 4 .xlsx,False,True,False,False,False,False,False
50,T,Are there two answers,Boats and Fish 4_Grade 4 .xlsx,False,True,False,False,False,False,False
53,T,Let me write this  down,Boats and Fish 4_Grade 4 .xlsx,False,False,True,False,False,False,False
53,T,This what you are saying here is so important here,Boats and Fish 4_Grade 4 .xlsx,False,False,True,False,False,False,False
53,T,Let me  see if I can write this down,Boats and Fish 4_Grade 4 .xlsx,False,False,True,False,False,False,False
53,T,Youre saying that youre calling the red  youre giving red the number name right,Boats and Fish 4_Grade 4 .xlsx,False,True,False,False,False,False,False
53,T,The length of the red  right,Boats and Fish 4_Grade 4 .xlsx,False,True,False,False,False,False,False
53,T,Well give it the number name what did you say,Boats and Fish 4_Grade 4 .xlsx,False,True,False,False,False,False,False
55,T,One sixth,Boats and Fish 4_Grade 4 .xlsx,False,False,False,False,False,True,False
55,T,And two whites can I write two  w   for  two whites,Boats and Fish 4_Grade 4 .xlsx,False,True,False,False,False,False,False
57,T,And youre calling two whites,Boats and Fish 4_Grade 4 .xlsx,False,False,False,True,False,False,False
59,T,Two twelfths,Boats and Fish 4_Grade 4 .xlsx,False,False,False,False,False,True,False
59,T,But what Erik just told me right  is something about red and white,Boats and Fish 4_Grade 4 .xlsx,False,False,True,False,False,False,False
61,T,So were talking about the length of the red rod the  length of the red rod is the same as the length of the two white rods,Boats and Fish 4_Grade 4 .xlsx,False,True,False,False,False,False,False
61,T,Is that  true,Boats and Fish 4_Grade 4 .xlsx,False,True,False,False,False,False,False
61,T,Do you all agree to that,Boats and Fish 4_Grade 4 .xlsx,True,False,False,False,False,False,False
64,T,She says one white is a twelfth and then if you put it together  with another one twelfth shes saying you get two twelfths,Boats and Fish 4_Grade 4 .xlsx,False,False,True,False,False,False,False
66,T,And youre saying if you have if you take one half thats all right,Boats and Fish 4_Grade 4 .xlsx,False,True,False,False,False,False,False
66,T,If youre taking one half of one sixth youre  saying you get one twelfth  Youre saying that,Boats and Fish 4_Grade 4 .xlsx,False,False,True,False,False,False,False
66,T,Thats the two things Im hearing,Boats and Fish 4_Grade 4 .xlsx,False,False,True,False,False,False,False
66,T,Right,Boats and Fish 4_Grade 4 .xlsx,False,False,True,False,False,False,False
66,T,And  youre saying that the length of one sixth is the same as  the length of two twelfths,Boats and Fish 4_Grade 4 .xlsx,False,False,True,False,False,False,False
66,T,Is that what you are saying,Boats and Fish 4_Grade 4 .xlsx,False,True,False,False,False,False,False
68,T,All those things are they true,Boats and Fish 4_Grade 4 .xlsx,False,True,False,False,False,False,False
72,T,Well we have different number names for these rods,Boats and Fish 4_Grade 4 .xlsx,False,False,True,False,False,False,False
75,T,So youre saying that one half of the one sixth is another way of  saying one twelfth,Boats and Fish 4_Grade 4 .xlsx,False,False,False,False,False,False,True
77,T,Well youre saying if you took a twelfth a rod that has length one  twelfth and another rod that has length one twelfth and put them  together right,Boats and Fish 4_Grade 4 .xlsx,False,True,False,False,False,False,False
77,T,That rod would have length two twelfths,Boats and Fish 4_Grade 4 .xlsx,False,False,True,False,False,False,False
77,T,Isnt that  what you said,Boats and Fish 4_Grade 4 .xlsx,False,True,False,False,False,False,False
79,T,Or a rod that has length one sixth that would be the red one in this  problem would also have length two twelfths,Boats and Fish 4_Grade 4 .xlsx,False,False,True,False,False,False,False
79,T,Is that what you said  when you talk about the lengths of the rods,Boats and Fish 4_Grade 4 .xlsx,False,True,False,False,False,False,False
79,T,So are all of these true  statements,Boats and Fish 4_Grade 4 .xlsx,False,True,False,False,False,False,False
81,T,Thats amazing,Boats and Fish 4_Grade 4 .xlsx,False,False,True,False,False,False,False
81,T,Look at all the fancy mathematics youre doing  thats amazing,Boats and Fish 4_Grade 4 .xlsx,False,False,True,False,False,False,False
81,T,Thats something for us to think about ok,Boats and Fish 4_Grade 4 .xlsx,False,True,False,False,False,False,False
81,T,So  Meredith is still saying that I dont disagree with you when I say  that its a red bigger in this model  right,Boats and Fish 4_Grade 4 .xlsx,False,True,False,False,False,False,False
83,T,Im just going to give this red a different number name,Boats and Fish 4_Grade 4 .xlsx,False,False,True,False,False,False,False
83,T,I could give  it the number name one sixth if I think about it when I compare it to  the rod I call one the orange and red I could give it the number  name one sixth,Boats and Fish 4_Grade 4 .xlsx,False,False,True,False,False,False,False
83,T,Or if Im thinking about the white rods right,Boats and Fish 4_Grade 4 .xlsx,False,True,False,False,False,False,False
83,T,I  could give it the number name two twelfths,Boats and Fish 4_Grade 4 .xlsx,False,False,True,False,False,False,False
83,T,And thats very  interesting,Boats and Fish 4_Grade 4 .xlsx,False,False,True,False,False,False,False
83,T,Does that contradict what youre doing,Boats and Fish 4_Grade 4 .xlsx,False,True,False,False,False,False,False
83,T,Or does it still  work what youre doing,Boats and Fish 4_Grade 4 .xlsx,False,True,False,False,False,False,False
83,T,It still works Meredith thinks,Boats and Fish 4_Grade 4 .xlsx,False,False,True,False,False,False,False
83,T,Thats  something to think about isnt it,Boats and Fish 4_Grade 4 .xlsx,False,True,False,False,False,False,False
83,T,That s very interesting thank you  for sharing that,Boats and Fish 4_Grade 4 .xlsx,False,False,True,False,False,False,False
83,T,Well I think we ve run out of time,Boats and Fish 4_Grade 4 .xlsx,False,False,True,False,False,False,False
2,T,It looks like histogram F and situation 5,Borko.TranscriptofWholeClassDebrief.xlsx,False,False,True,False,False,False,False
2,T,would you read it,Borko.TranscriptofWholeClassDebrief.xlsx,False,True,False,False,False,False,False
4,T,Ok and can you tell us why your group feels good about that match,Borko.TranscriptofWholeClassDebrief.xlsx,False,False,False,False,True,False,False
6,T,Ok Um whats the frequency for the bin thats the highest bar,Borko.TranscriptofWholeClassDebrief.xlsx,False,False,False,True,False,False,False
6,T,I cant see it,Borko.TranscriptofWholeClassDebrief.xlsx,False,False,True,False,False,False,False
8,T,Ooooo ooooo,Borko.TranscriptofWholeClassDebrief.xlsx,False,False,True,False,False,False,False
8,T,Um how many groups matched um histogram F with 5,Borko.TranscriptofWholeClassDebrief.xlsx,False,True,False,False,False,False,False
8,T,Can I see,Borko.TranscriptofWholeClassDebrief.xlsx,False,True,False,False,False,False,False
8,T,How many groups did that match,Borko.TranscriptofWholeClassDebrief.xlsx,False,True,False,False,False,False,False
8,T,Wow,Borko.TranscriptofWholeClassDebrief.xlsx,False,False,True,False,False,False,False
8,T,So only two other groups besides,Borko.TranscriptofWholeClassDebrief.xlsx,False,False,True,False,False,False,False
8,T,Um can I get a group who has a different situation for histogram F,Borko.TranscriptofWholeClassDebrief.xlsx,True,False,False,False,False,False,False
8,T,Histogram F,Borko.TranscriptofWholeClassDebrief.xlsx,False,True,False,False,False,False,False
8,T,Did anyone feel good about F,Borko.TranscriptofWholeClassDebrief.xlsx,False,True,False,False,False,False,False
8,T,whos the recorderreporter,Borko.TranscriptofWholeClassDebrief.xlsx,False,True,False,False,False,False,False
8,T,come on up,Borko.TranscriptofWholeClassDebrief.xlsx,False,True,False,False,False,False,False
8,T,keep yours up there,Borko.TranscriptofWholeClassDebrief.xlsx,False,False,True,False,False,False,False
8,T,Maybe move it to the side and would you stay right there,Borko.TranscriptofWholeClassDebrief.xlsx,False,False,True,False,False,False,False
8,T,I want another group who had a different interpretation of that,Borko.TranscriptofWholeClassDebrief.xlsx,False,False,True,False,False,False,False
8,T,Great,Borko.TranscriptofWholeClassDebrief.xlsx,False,False,True,False,False,False,False
8,T,Can you,Borko.TranscriptofWholeClassDebrief.xlsx,False,True,False,False,False,False,False
8,T,Oh that was your handwritten one,Borko.TranscriptofWholeClassDebrief.xlsx,False,False,True,False,False,False,False
8,T,Fabulous can you read for us please,Borko.TranscriptofWholeClassDebrief.xlsx,False,True,False,False,False,False,False
10,T,Could do,Borko.TranscriptofWholeClassDebrief.xlsx,False,True,False,False,False,False,False
12,T,Everything,Borko.TranscriptofWholeClassDebrief.xlsx,False,True,False,False,False,False,False
12,T,Ok,Borko.TranscriptofWholeClassDebrief.xlsx,False,False,True,False,False,False,False
12,T,Could you justify that,Borko.TranscriptofWholeClassDebrief.xlsx,False,False,False,True,False,False,False
12,T,What made you guys write that for histogram F,Borko.TranscriptofWholeClassDebrief.xlsx,False,False,False,True,False,False,False
14,T,Uhhuh,Borko.TranscriptofWholeClassDebrief.xlsx,False,False,True,False,False,False,False
14,T,How many people got everything right,Borko.TranscriptofWholeClassDebrief.xlsx,False,False,False,True,False,False,False
16,T,Ok,Borko.TranscriptofWholeClassDebrief.xlsx,False,False,True,False,False,False,False
16,T,Questions or comments about both of these,Borko.TranscriptofWholeClassDebrief.xlsx,True,False,False,False,False,False,False
16,T,Anybody want to share comments or questions,Borko.TranscriptofWholeClassDebrief.xlsx,True,False,False,False,False,False,False
16,T,Ok I have the different people from the same two groups,Borko.TranscriptofWholeClassDebrief.xlsx,False,False,True,False,False,False,False
16,T,Um  hold yours for a minute because thats your person,Borko.TranscriptofWholeClassDebrief.xlsx,False,False,True,False,False,False,False
16,T,do you want to rebuttal,Borko.TranscriptofWholeClassDebrief.xlsx,True,False,False,False,False,False,False
18,T,I see,Borko.TranscriptofWholeClassDebrief.xlsx,False,False,True,False,False,False,False
18,T,Alright,Borko.TranscriptofWholeClassDebrief.xlsx,False,False,True,False,False,False,False
18,T,Um  do you want to rebut him,Borko.TranscriptofWholeClassDebrief.xlsx,True,False,False,False,False,False,False
20,T,Even though  is up here,Borko.TranscriptofWholeClassDebrief.xlsx,False,False,True,False,False,False,False
22,T,So are you saying that your group took s group number 5 situation and put it with A,Borko.TranscriptofWholeClassDebrief.xlsx,False,True,False,False,False,False,False
24,T,Ok um how many people,Borko.TranscriptofWholeClassDebrief.xlsx,False,False,False,True,False,False,False
24,T,would you take your number 5 just to be visual and would put it over here,Borko.TranscriptofWholeClassDebrief.xlsx,False,False,True,False,False,False,False
24,T,How many people did that one,Borko.TranscriptofWholeClassDebrief.xlsx,False,True,False,False,False,False,False
24,T,Oh wow,Borko.TranscriptofWholeClassDebrief.xlsx,False,False,True,False,False,False,False
24,T,Wow,Borko.TranscriptofWholeClassDebrief.xlsx,False,False,True,False,False,False,False
24,T,That Im Hey youre not right or wrong answer,Borko.TranscriptofWholeClassDebrief.xlsx,False,False,True,False,False,False,False
24,T,Its about the strength of your argument,Borko.TranscriptofWholeClassDebrief.xlsx,False,False,True,False,False,False,False
24,T,Im not Theres no right or wrong answer,Borko.TranscriptofWholeClassDebrief.xlsx,False,False,True,False,False,False,False
1,T,So what were gonna look at now is go back to this idea of 0,CECILIO DIMAS pt 2.xlsx,False,False,True,False,False,False,False
1,T,What does 0 tell us about these three different plans,CECILIO DIMAS pt 2.xlsx,False,False,False,True,False,False,False
1,T,What did we learn about 0 with this table with Student As table that we didnt necessarily learn with Student Hs table,CECILIO DIMAS pt 2.xlsx,False,False,False,True,False,False,False
1,T,So what are we learning about 0,CECILIO DIMAS pt 2.xlsx,False,False,False,True,False,False,False
1,T,Go ahead and talk to your shoulder partner please for a quick moment,CECILIO DIMAS pt 2.xlsx,False,True,False,False,False,False,False
7,T,So if 0 is important Id like you to tell me with thumbsup under your chin if 0 is not important show me with thumbsdown,CECILIO DIMAS pt 2.xlsx,False,True,False,False,False,False,False
7,T,Okay,CECILIO DIMAS pt 2.xlsx,False,False,True,False,False,False,False
7,T,Hands down,CECILIO DIMAS pt 2.xlsx,False,False,True,False,False,False,False
7,T,Why is 0 important,CECILIO DIMAS pt 2.xlsx,False,False,False,False,True,False,False
7,T,Again why is 0 important,CECILIO DIMAS pt 2.xlsx,False,False,False,False,True,False,False
7,T,Katie,CECILIO DIMAS pt 2.xlsx,False,True,False,False,False,False,False
9,T,Okay,CECILIO DIMAS pt 2.xlsx,False,False,True,False,False,False,False
9,T,Could I have someone restate what Katie just shared,CECILIO DIMAS pt 2.xlsx,False,True,False,False,False,False,False
9,T,Hailey,CECILIO DIMAS pt 2.xlsx,False,True,False,False,False,False,False
11,T,Okay,CECILIO DIMAS pt 2.xlsx,False,False,True,False,False,False,False
13,T,How would you thank you,CECILIO DIMAS pt 2.xlsx,False,False,True,False,False,False,False
13,T,How would you help Student A make sense of the plans in this table,CECILIO DIMAS pt 2.xlsx,False,False,False,True,False,False,False
13,T,How would you help Student A make sense of it,CECILIO DIMAS pt 2.xlsx,False,False,False,True,False,False,False
13,T,Jessica,CECILIO DIMAS pt 2.xlsx,False,True,False,False,False,False,False
15,T,Okay,CECILIO DIMAS pt 2.xlsx,False,False,True,False,False,False,False
15,T,What else could we do what else could a person suggest to Student A to help them with their table,CECILIO DIMAS pt 2.xlsx,False,False,False,True,False,False,False
15,T,Kyle,CECILIO DIMAS pt 2.xlsx,False,True,False,False,False,False,False
17,T,Okay so if you were to help them figure out that this was not 25 what would you tell them,CECILIO DIMAS pt 2.xlsx,False,False,False,True,False,False,False
19,T,So what would it cost for 1 movie from Online Flix,CECILIO DIMAS pt 2.xlsx,False,False,False,True,False,False,False
21,T,And how did you get your 13,CECILIO DIMAS pt 2.xlsx,False,False,False,True,False,False,False
23,T,Okay,CECILIO DIMAS pt 2.xlsx,False,False,True,False,False,False,False
1,T,Again going back to our original prompt,CECILIO DIMAS pt 3.xlsx,False,False,True,False,False,False,False
1,T,When will all three plans cost the same amount of money,CECILIO DIMAS pt 3.xlsx,False,False,False,True,False,False,False
1,T,Does this would this table if there wasnt the confusion with Online Flix help us answer that question,CECILIO DIMAS pt 3.xlsx,False,False,False,True,False,False,False
1,T,Would we be able to answer the question um of when the three plans would cost the same,CECILIO DIMAS pt 3.xlsx,False,True,False,False,False,False,False
1,T,If yes thumbsup if no thumbsdown,CECILIO DIMAS pt 3.xlsx,False,True,False,False,False,False,False
1,T,Okay,CECILIO DIMAS pt 3.xlsx,False,False,True,False,False,False,False
1,T,Hands down,CECILIO DIMAS pt 3.xlsx,False,False,True,False,False,False,False
1,T,Could someone explain to us why you would be able to answer the prompt of when the three plans would cost the same if we could correct the confusion here with Online Flix,CECILIO DIMAS pt 3.xlsx,False,False,False,False,True,False,False
1,T,Erin,CECILIO DIMAS pt 3.xlsx,False,True,False,False,False,False,False
3,T,Okay,CECILIO DIMAS pt 3.xlsx,False,False,True,False,False,False,False
3,T,Could I have someone restate what Erin said or share their own idea of why this is why wed be able to compare them,CECILIO DIMAS pt 3.xlsx,True,False,False,False,False,False,False
3,T,Charles,CECILIO DIMAS pt 3.xlsx,False,True,False,False,False,False,False
5,T,Okay,CECILIO DIMAS pt 3.xlsx,False,False,True,False,False,False,False
5,T,Thank you Charles,CECILIO DIMAS pt 3.xlsx,False,False,True,False,False,False,False
5,T,So what Im going to ask of you right now is Im gonna ask that you make any mathematical corrections or additions to Student As paper and make sure at the bottom of the page that you give reasons why you made those additions or changes,CECILIO DIMAS pt 3.xlsx,False,False,True,False,False,False,False
6,T,So Jessica are you gonna make any changes to Student As work,CECILIO DIMAS pt 3.xlsx,False,True,False,False,False,False,False
8,T,Keep the 0,CECILIO DIMAS pt 3.xlsx,False,False,False,False,False,False,True
8,T,Keep the 0,CECILIO DIMAS pt 3.xlsx,False,False,True,False,False,False,False
8,T,And Jessica see that if you keep the 0 it then tells the reader of your table whether or not youre gonna have to pay if you dont rent any movies,CECILIO DIMAS pt 3.xlsx,False,False,True,False,False,False,False
8,T,So we can see here with Movie Buster that if you dont rent anything you dont pay anything,CECILIO DIMAS pt 3.xlsx,False,False,True,False,False,False,False
8,T,Where with Online Flix and Mail Flix if you dont rent anything you still have a fee to pay,CECILIO DIMAS pt 3.xlsx,False,False,True,False,False,False,False
8,T,So we want to,CECILIO DIMAS pt 3.xlsx,False,False,True,False,False,False,False
10,T,That would be a ripoff and thats why if we dont rent any movies thats also something for us to consider with these two plans,CECILIO DIMAS pt 3.xlsx,False,False,True,False,False,False,False
10,T,Okay,CECILIO DIMAS pt 3.xlsx,False,False,True,False,False,False,False
11,T,Amir what changes have you made for Student A,CECILIO DIMAS pt 3.xlsx,False,False,False,True,False,False,False
13,T,Why not,CECILIO DIMAS pt 3.xlsx,False,False,False,False,True,False,False
15,T,So Im gonna stop you for a moment Amir,CECILIO DIMAS pt 3.xlsx,False,False,True,False,False,False,False
15,T,Online Flix costs 12 a month plus 1 a movie,CECILIO DIMAS pt 3.xlsx,False,False,True,False,False,False,False
15,T,So if you rent 1 movie how much money is that gonna cost you,CECILIO DIMAS pt 3.xlsx,False,False,False,True,False,False,False
17,T,Again this is number of movies so 1 movie is gonna cost you 1 plus a 12 flat fee,CECILIO DIMAS pt 3.xlsx,False,False,True,False,False,False,False
17,T,So how much will 1 movie cost you all together,CECILIO DIMAS pt 3.xlsx,False,False,False,True,False,False,False
19,T,You have your flat fee of 12 plus 1 for that movie,CECILIO DIMAS pt 3.xlsx,False,False,True,False,False,False,False
19,T,So whats that going to be,CECILIO DIMAS pt 3.xlsx,False,False,False,True,False,False,False
21,T,So if you rent 1 DVD for Online Flix you pay 12 a month even if you dont rent anything,CECILIO DIMAS pt 3.xlsx,False,False,True,False,False,False,False
21,T,Then you add a dollar for each movie that you rent,CECILIO DIMAS pt 3.xlsx,False,False,True,False,False,False,False
21,T,So you pay your 12 and then you rent 1 movie so thats an extra dollar,CECILIO DIMAS pt 3.xlsx,False,False,True,False,False,False,False
21,T,So you pay 12 plus the 1,CECILIO DIMAS pt 3.xlsx,False,False,True,False,False,False,False
23,T,So for then 2 DVDs how much are you gonna spend,CECILIO DIMAS pt 3.xlsx,False,False,False,True,False,False,False
25,T,So you have your 12 dollars plus the 2 that you spent for the 2 movies,CECILIO DIMAS pt 3.xlsx,False,False,True,False,False,False,False
25,T,So thats 12 plus 2,CECILIO DIMAS pt 3.xlsx,False,False,True,False,False,False,False
27,T,And what about 3 DVDs,CECILIO DIMAS pt 3.xlsx,False,False,False,True,False,False,False
29,T,Which would be how much money,CECILIO DIMAS pt 3.xlsx,False,False,False,True,False,False,False
31,T,So do you need to make some changes,CECILIO DIMAS pt 3.xlsx,False,True,False,False,False,False,False
33,T,Okay,CECILIO DIMAS pt 3.xlsx,False,False,True,False,False,False,False
1,T,Do you remember that,Comparing Fractions 1_Grade 4.xlsx,False,True,False,False,False,False,False
1,T,Can you read that statement,Comparing Fractions 1_Grade 4.xlsx,False,True,False,False,False,False,False
1,T,What does  that say Michael,Comparing Fractions 1_Grade 4.xlsx,False,True,False,False,False,False,False
